node,time,flow
6659,2021-07-25T00:00:00,0.0
6659,2021-08-01T00:00:00,0.0
6659,2021-08-08T00:00:00,0.0
6659,2021-08-15T00:00:00,0.0
6659,2021-08-22T00:00:00,0.0
6659,2021-08-29T00:00:00,0.0
6659,2021-09-05T00:00:00,0.0
6659,2021-09-12T00:00:00,0.0
6659,2021-09-19T00:00:00,0.0
6659,2021-09-26T00:00:00,0.0
6659,2021-10-03T00:00:00,0.0
6659,2021-10-10T00:00:00,0.0
6659,2021-10-17T00:00:00,0.0
6659,2021-10-24T00:00:00,0.0
6659,2021-10-31T00:00:00,0.0
6659,2021-11-07T00:00:00,0.0
6659,2021-11-14T00:00:00,0.0
6659,2021-11-21T00:00:00,0.0
6659,2021-11-28T00:00:00,0.0
6659,2021-12-05T00:00:00,0.0
6659,2021-12-12T00:00:00,0.0
6659,2021-12-19T00:00:00,0.0
6659,2021-12-26T00:00:00,0.0
6659,2022-01-02T00:00:00,0.0
6490,2021-01-03T00:00:00,12.7
6490,2021-01-10T00:00:00,12.7
6490,2021-01-17T00:00:00,12.7
6490,2021-01-24T00:00:00,12.7
6490,2021-01-31T00:00:00,12.7
6490,2021-02-07T00:00:00,12.7
6490,2021-02-14T00:00:00,12.7
6490,2021-02-21T00:00:00,12.7
6490,2021-02-28T00:00:00,12.7
6490,2021-03-07T00:00:00,12.7
6490,2021-03-14T00:00:00,12.7
6490,2021-03-21T00:00:00,12.7
6490,2021-03-28T00:00:00,12.7
6490,2021-04-04T00:00:00,12.7
6490,2021-04-11T00:00:00,12.7
6490,2021-04-18T00:00:00,12.7
6490,2021-04-25T00:00:00,12.7
6490,2021-05-02T00:00:00,12.7
6490,2021-05-09T00:00:00,12.7
6490,2021-05-16T00:00:00,12.7
6490,2021-05-23T00:00:00,12.7
6490,2021-05-30T00:00:00,12.7
6490,2021-06-06T00:00:00,12.7
6490,2021-06-13T00:00:00,12.7
6490,2021-06-20T00:00:00,12.7
6490,2021-06-27T00:00:00,12.7
6490,2021-07-04T00:00:00,12.7
6490,2021-07-11T00:00:00,12.7
6490,2021-07-18T00:00:00,12.7
6490,2021-07-25T00:00:00,12.7
6490,2021-08-01T00:00:00,12.7
6490,2021-08-08T00:00:00,12.7
6490,2021-08-15T00:00:00,12.7
6490,2021-08-22T00:00:00,12.7
6490,2021-08-29T00:00:00,12.7
6490,2021-09-05T00:00:00,12.7
6490,2021-09-12T00:00:00,12.7
6490,2021-09-19T00:00:00,12.7
6490,2021-09-26T00:00:00,12.7
6490,2021-10-03T00:00:00,12.7
6490,2021-10-10T00:00:00,12.7
6490,2021-10-17T00:00:00,12.7
6490,2021-10-24T00:00:00,12.7
6490,2021-10-31T00:00:00,12.7
6490,2021-11-07T00:00:00,12.7
6490,2021-11-14T00:00:00,12.7
6490,2021-11-21T00:00:00,12.7
6490,2021-11-28T00:00:00,12.7
6490,2021-12-05T00:00:00,12.7
6490,2021-12-12T00:00:00,12.7
6490,2021-12-19T00:00:00,12.7
6490,2021-12-26T00:00:00,12.7
6490,2022-01-02T00:00:00,12.7
6317,2021-01-03T00:00:00,160.5
6317,2021-01-10T00:00:00,160.5
6317,2021-01-17T00:00:00,160.5
6317,2021-01-24T00:00:00,160.5
6317,2021-01-31T00:00:00,160.5
6317,2021-02-07T00:00:00,160.5
6317,2021-02-14T00:00:00,160.5
6317,2021-02-21T00:00:00,160.5
6317,2021-02-28T00:00:00,160.5
6317,2021-03-07T00:00:00,160.5
6317,2021-03-14T00:00:00,160.5
6317,2021-03-21T00:00:00,160.5
6317,2021-03-28T00:00:00,160.5
6317,2021-04-04T00:00:00,160.5
6317,2021-04-11T00:00:00,160.5
6317,2021-04-18T00:00:00,160.5
6317,2021-04-25T00:00:00,160.5
6317,2021-05-02T00:00:00,160.5
6317,2021-05-09T00:00:00,160.5
6317,2021-05-16T00:00:00,160.5
6317,2021-05-23T00:00:00,160.5
6317,2021-05-30T00:00:00,160.5
6317,2021-06-06T00:00:00,160.5
6317,2021-06-13T00:00:00,160.5
6317,2021-06-20T00:00:00,160.5
6317,2021-06-27T00:00:00,160.5
6317,2021-07-04T00:00:00,160.5
6317,2021-07-11T00:00:00,160.5
6317,2021-07-18T00:00:00,160.5
6317,2021-07-25T00:00:00,160.5
6317,2021-08-01T00:00:00,160.5
6317,2021-08-08T00:00:00,160.5
6317,2021-08-15T00:00:00,160.5
6317,2021-08-22T00:00:00,160.5
6317,2021-08-29T00:00:00,160.5
6317,2021-09-05T00:00:00,160.5
6317,2021-09-12T00:00:00,160.5
6317,2021-09-19T00:00:00,160.5
6317,2021-09-26T00:00:00,160.5
6317,2021-10-03T00:00:00,160.5
6317,2021-10-10T00:00:00,160.5
6317,2021-10-17T00:00:00,160.5
6317,2021-10-24T00:00:00,160.5
6317,2021-10-31T00:00:00,160.5
6317,2021-11-07T00:00:00,160.5
6317,2021-11-14T00:00:00,160.5
6317,2021-11-21T00:00:00,160.5
6317,2021-11-28T00:00:00,160.5
6317,2021-12-05T00:00:00,160.5
6317,2021-12-12T00:00:00,160.5
6317,2021-12-19T00:00:00,160.5
6317,2021-12-26T00:00:00,160.5
6317,2022-01-02T00:00:00,160.5
6569,2021-01-03T00:00:00,0.0
6569,2021-01-10T00:00:00,0.0
6569,2021-01-17T00:00:00,0.0
6569,2021-01-24T00:00:00,0.0
6569,2021-01-31T00:00:00,0.0
6569,2021-02-07T00:00:00,0.0
6569,2021-02-14T00:00:00,0.0
6569,2021-02-21T00:00:00,0.0
6569,2021-02-28T00:00:00,0.0
6569,2021-03-07T00:00:00,0.0
6569,2021-03-14T00:00:00,0.0
6569,2021-03-21T00:00:00,0.0
6569,2021-03-28T00:00:00,0.0
6569,2021-04-04T00:00:00,0.0
6569,2021-04-11T00:00:00,0.0
6569,2021-04-18T00:00:00,0.0
6569,2021-04-25T00:00:00,0.0
6569,2021-05-02T00:00:00,0.0
6569,2021-05-09T00:00:00,0.0
6569,2021-05-16T00:00:00,0.0
6569,2021-05-23T00:00:00,0.0
6569,2021-05-30T00:00:00,0.0
6569,2021-06-06T00:00:00,0.0
6569,2021-06-13T00:00:00,0.0
6569,2021-06-20T00:00:00,0.0
6569,2021-06-27T00:00:00,0.0
6569,2021-07-04T00:00:00,0.0
6569,2021-07-11T00:00:00,0.0
6569,2021-07-18T00:00:00,0.0
6569,2021-07-25T00:00:00,0.0
6569,2021-08-01T00:00:00,0.0
6569,2021-08-08T00:00:00,0.0
6569,2021-08-15T00:00:00,0.0
6569,2021-08-22T00:00:00,0.0
6569,2021-08-29T00:00:00,0.0
6569,2021-09-05T00:00:00,0.0
6569,2021-09-12T00:00:00,0.0
6569,2021-09-19T00:00:00,0.0
6569,2021-09-26T00:00:00,0.0
6569,2021-10-03T00:00:00,0.0
6569,2021-10-10T00:00:00,0.0
6569,2021-10-17T00:00:00,0.0
6569,2021-10-24T00:00:00,0.0
6569,2021-10-31T00:00:00,0.0
6569,2021-11-07T00:00:00,0.0
6569,2021-11-14T00:00:00,0.0
6569,2021-11-21T00:00:00,0.0
6569,2021-11-28T00:00:00,0.0
6569,2021-12-05T00:00:00,0.0
6569,2021-12-12T00:00:00,0.0
6569,2021-12-19T00:00:00,0.0
6569,2021-12-26T00:00:00,0.0
6569,2022-01-02T00:00:00,0.0
6414,2021-01-03T00:00:00,5.6
6414,2021-01-10T00:00:00,5.6
6414,2021-01-17T00:00:00,5.6
6414,2021-01-24T00:00:00,5.6
6414,2021-01-31T00:00:00,5.6
6414,2021-02-07T00:00:00,5.6
6414,2021-02-14T00:00:00,5.6
6414,2021-02-21T00:00:00,5.6
6414,2021-02-28T00:00:00,5.6
6414,2021-03-07T00:00:00,5.6
6414,2021-03-14T00:00:00,5.6
6414,2021-03-21T00:00:00,5.6
6414,2021-03-28T00:00:00,5.6
6414,2021-04-04T00:00:00,5.6
6414,2021-04-11T00:00:00,5.6
6414,2021-04-18T00:00:00,5.6
6414,2021-04-25T00:00:00,5.6
6414,2021-05-02T00:00:00,5.6
6414,2021-05-09T00:00:00,5.6
6414,2021-05-16T00:00:00,5.6
6414,2021-05-23T00:00:00,5.6
6414,2021-05-30T00:00:00,5.6
6414,2021-06-06T00:00:00,5.6
6414,2021-06-13T00:00:00,5.6
6414,2021-06-20T00:00:00,5.6
6414,2021-06-27T00:00:00,5.6
6414,2021-07-04T00:00:00,5.6
6414,2021-07-11T00:00:00,5.6
6414,2021-07-18T00:00:00,5.6
6414,2021-07-25T00:00:00,5.6
6414,2021-08-01T00:00:00,5.6
6414,2021-08-08T00:00:00,5.6
6414,2021-08-15T00:00:00,5.6
6414,2021-08-22T00:00:00,5.6
6414,2021-08-29T00:00:00,5.6
6414,2021-09-05T00:00:00,5.6
6414,2021-09-12T00:00:00,5.6
6414,2021-09-19T00:00:00,5.6
6414,2021-09-26T00:00:00,5.6
6414,2021-10-03T00:00:00,5.6
6414,2021-10-10T00:00:00,5.6
6414,2021-10-17T00:00:00,5.6
6414,2021-10-24T00:00:00,5.6
6414,2021-10-31T00:00:00,5.6
6414,2021-11-07T00:00:00,5.6
6414,2021-11-14T00:00:00,5.6
6414,2021-11-21T00:00:00,5.6
6414,2021-11-28T00:00:00,5.6
6414,2021-12-05T00:00:00,5.6
6414,2021-12-12T00:00:00,5.6
6414,2021-12-19T00:00:00,5.6
6414,2021-12-26T00:00:00,5.6
6414,2022-01-02T00:00:00,5.6
6459,2021-01-03T00:00:00,9.4
6459,2021-01-10T00:00:00,9.4
6459,2021-01-17T00:00:00,9.4
6459,2021-01-24T00:00:00,9.4
6459,2021-01-31T00:00:00,9.4
6459,2021-02-07T00:00:00,9.4
6459,2021-02-14T00:00:00,9.4
6459,2021-02-21T00:00:00,9.4
6459,2021-02-28T00:00:00,9.4
6459,2021-03-07T00:00:00,9.4
6459,2021-03-14T00:00:00,9.4
6459,2021-03-21T00:00:00,9.4
6459,2021-03-28T00:00:00,9.4
6459,2021-04-04T00:00:00,9.4
6459,2021-04-11T00:00:00,9.4
6459,2021-04-18T00:00:00,9.4
6459,2021-04-25T00:00:00,9.4
6459,2021-05-02T00:00:00,9.4
6459,2021-05-09T00:00:00,9.4
6459,2021-05-16T00:00:00,9.4
6459,2021-05-23T00:00:00,9.4
6459,2021-05-30T00:00:00,9.4
6459,2021-06-06T00:00:00,9.4
6459,2021-06-13T00:00:00,9.4
6459,2021-06-20T00:00:00,9.4
6459,2021-06-27T00:00:00,9.4
6459,2021-07-04T00:00:00,9.4
6459,2021-07-11T00:00:00,9.4
6459,2021-07-18T00:00:00,9.4
6459,2021-07-25T00:00:00,9.4
6459,2021-08-01T00:00:00,9.4
6459,2021-08-08T00:00:00,9.4
6459,2021-08-15T00:00:00,9.4
6459,2021-08-22T00:00:00,9.4
6459,2021-08-29T00:00:00,9.4
6459,2021-09-05T00:00:00,9.4
6459,2021-09-12T00:00:00,9.4
6459,2021-09-19T00:00:00,9.4
6459,2021-09-26T00:00:00,9.4
6459,2021-10-03T00:00:00,9.4
6459,2021-10-10T00:00:00,9.4
6459,2021-10-17T00:00:00,9.4
6459,2021-10-24T00:00:00,9.4
6459,2021-10-31T00:00:00,9.4
6459,2021-11-07T00:00:00,9.4
6459,2021-11-14T00:00:00,9.4
6459,2021-11-21T00:00:00,9.4
6459,2021-11-28T00:00:00,9.4
6459,2021-12-05T00:00:00,9.4
6459,2021-12-12T00:00:00,9.4
6459,2021-12-19T00:00:00,9.4
6459,2021-12-26T00:00:00,9.4
6459,2022-01-02T00:00:00,9.4
6748,2021-01-03T00:00:00,1.0
6748,2021-01-10T00:00:00,1.0
6748,2021-01-17T00:00:00,1.0
6748,2021-01-24T00:00:00,1.0
6748,2021-01-31T00:00:00,1.0
6748,2021-02-07T00:00:00,1.0
6748,2021-02-14T00:00:00,1.0
6748,2021-02-21T00:00:00,1.0
6748,2021-02-28T00:00:00,1.0
6748,2021-03-07T00:00:00,1.0
6748,2021-03-14T00:00:00,1.0
6748,2021-03-21T00:00:00,1.0
6748,2021-03-28T00:00:00,1.0
6748,2021-04-04T00:00:00,1.0
6748,2021-04-11T00:00:00,1.0
6748,2021-04-18T00:00:00,1.0
6748,2021-04-25T00:00:00,1.0
6748,2021-05-02T00:00:00,1.0
6748,2021-05-09T00:00:00,1.0
6748,2021-05-16T00:00:00,1.0
6748,2021-05-23T00:00:00,1.0
6748,2021-05-30T00:00:00,1.0
6748,2021-06-06T00:00:00,1.0
6748,2021-06-13T00:00:00,1.0
6748,2021-06-20T00:00:00,1.0
6748,2021-06-27T00:00:00,1.0
6748,2021-07-04T00:00:00,1.0
6748,2021-07-11T00:00:00,1.0
6748,2021-07-18T00:00:00,1.0
6748,2021-07-25T00:00:00,1.0
6748,2021-08-01T00:00:00,1.0
6748,2021-08-08T00:00:00,1.0
6748,2021-08-15T00:00:00,1.0
6748,2021-08-22T00:00:00,1.0
6748,2021-08-29T00:00:00,1.0
6748,2021-09-05T00:00:00,1.0
6748,2021-09-12T00:00:00,1.0
6748,2021-09-19T00:00:00,1.0
6748,2021-09-26T00:00:00,1.0
6748,2021-10-03T00:00:00,1.0
6748,2021-10-10T00:00:00,1.0
6748,2021-10-17T00:00:00,1.0
6748,2021-10-24T00:00:00,1.0
6748,2021-10-31T00:00:00,1.0
6748,2021-11-07T00:00:00,1.0
6748,2021-11-14T00:00:00,1.0
6748,2021-11-21T00:00:00,1.0
6748,2021-11-28T00:00:00,1.0
6748,2021-12-05T00:00:00,1.0
6748,2021-12-12T00:00:00,1.0
6748,2021-12-19T00:00:00,1.0
6748,2021-12-26T00:00:00,1.0
6748,2022-01-02T00:00:00,1.0
6316,2021-01-03T00:00:00,3.2
6316,2021-01-10T00:00:00,3.2
6316,2021-01-17T00:00:00,3.2
6316,2021-01-24T00:00:00,3.2
6316,2021-01-31T00:00:00,3.2
6316,2021-02-07T00:00:00,3.2
6316,2021-02-14T00:00:00,3.2
6316,2021-02-21T00:00:00,3.2
6316,2021-02-28T00:00:00,3.2
6316,2021-03-07T00:00:00,3.2
6316,2021-03-14T00:00:00,3.2
6316,2021-03-21T00:00:00,3.2
6316,2021-03-28T00:00:00,3.2
6316,2021-04-04T00:00:00,3.2
6316,2021-04-11T00:00:00,3.2
6316,2021-04-18T00:00:00,3.2
6316,2021-04-25T00:00:00,3.2
6316,2021-05-02T00:00:00,3.2
6316,2021-05-09T00:00:00,3.2
6316,2021-05-16T00:00:00,3.2
6316,2021-05-23T00:00:00,3.2
6316,2021-05-30T00:00:00,3.2
6316,2021-06-06T00:00:00,3.2
6316,2021-06-13T00:00:00,3.2
6316,2021-06-20T00:00:00,3.2
6316,2021-06-27T00:00:00,3.2
6316,2021-07-04T00:00:00,3.2
6316,2021-07-11T00:00:00,3.2
6316,2021-07-18T00:00:00,3.2
6316,2021-07-25T00:00:00,3.2
6316,2021-08-01T00:00:00,3.2
6316,2021-08-08T00:00:00,3.2
6316,2021-08-15T00:00:00,3.2
6316,2021-08-22T00:00:00,3.2
6316,2021-08-29T00:00:00,3.2
6316,2021-09-05T00:00:00,3.2
6316,2021-09-12T00:00:00,3.2
6316,2021-09-19T00:00:00,3.2
6316,2021-09-26T00:00:00,3.2
6316,2021-10-03T00:00:00,3.2
6316,2021-10-10T00:00:00,3.2
6316,2021-10-17T00:00:00,3.2
6316,2021-10-24T00:00:00,3.2
6316,2021-10-31T00:00:00,3.2
6316,2021-11-07T00:00:00,3.2
6316,2021-11-14T00:00:00,3.2
6316,2021-11-21T00:00:00,3.2
6316,2021-11-28T00:00:00,3.2
6316,2021-12-05T00:00:00,3.2
6316,2021-12-12T00:00:00,3.2
6316,2021-12-19T00:00:00,3.2
6316,2021-12-26T00:00:00,3.2
6316,2022-01-02T00:00:00,3.2
6479,2021-01-03T00:00:00,22.3
6479,2021-01-10T00:00:00,22.3
6479,2021-01-17T00:00:00,22.3
6479,2021-01-24T00:00:00,22.3
6479,2021-01-31T00:00:00,22.3
6479,2021-02-07T00:00:00,22.3
6479,2021-02-14T00:00:00,22.3
6479,2021-02-21T00:00:00,22.3
6479,2021-02-28T00:00:00,22.3
6479,2021-03-07T00:00:00,22.3
6479,2021-03-14T00:00:00,22.3
6479,2021-03-21T00:00:00,22.3
6479,2021-03-28T00:00:00,22.3
6479,2021-04-04T00:00:00,22.3
6479,2021-04-11T00:00:00,22.3
6479,2021-04-18T00:00:00,22.3
6479,2021-04-25T00:00:00,22.3
6479,2021-05-02T00:00:00,22.3
6479,2021-05-09T00:00:00,22.3
6479,2021-05-16T00:00:00,22.3
6479,2021-05-23T00:00:00,22.3
6479,2021-05-30T00:00:00,22.3
6479,2021-06-06T00:00:00,22.3
6479,2021-06-13T00:00:00,22.3
6479,2021-06-20T00:00:00,22.3
6479,2021-06-27T00:00:00,22.3
6479,2021-07-04T00:00:00,22.3
6479,2021-07-11T00:00:00,22.3
6479,2021-07-18T00:00:00,22.3
6479,2021-07-25T00:00:00,22.3
6479,2021-08-01T00:00:00,22.3
6479,2021-08-08T00:00:00,22.3
6479,2021-08-15T00:00:00,22.3
6479,2021-08-22T00:00:00,22.3
6479,2021-08-29T00:00:00,22.3
6479,2021-09-05T00:00:00,22.3
6479,2021-09-12T00:00:00,22.3
6479,2021-09-19T00:00:00,22.3
6479,2021-09-26T00:00:00,22.3
6479,2021-10-03T00:00:00,22.3
6479,2021-10-10T00:00:00,22.3
6479,2021-10-17T00:00:00,22.3
6479,2021-10-24T00:00:00,22.3
6479,2021-10-31T00:00:00,22.3
6479,2021-11-07T00:00:00,22.3
6479,2021-11-14T00:00:00,22.3
6479,2021-11-21T00:00:00,22.3
6479,2021-11-28T00:00:00,22.3
6479,2021-12-05T00:00:00,22.3
6479,2021-12-12T00:00:00,22.3
6479,2021-12-19T00:00:00,22.3
6479,2021-12-26T00:00:00,22.3
6479,2022-01-02T00:00:00,22.3
6210,2021-01-03T00:00:00,28.0
6210,2021-01-10T00:00:00,28.0
6210,2021-01-17T00:00:00,28.0
6210,2021-01-24T00:00:00,28.0
6210,2021-01-31T00:00:00,28.0
6210,2021-02-07T00:00:00,28.0
6210,2021-02-14T00:00:00,28.0
6210,2021-02-21T00:00:00,28.0
6210,2021-02-28T00:00:00,28.0
6210,2021-03-07T00:00:00,28.0
6210,2021-03-14T00:00:00,28.0
6210,2021-03-21T00:00:00,28.0
6210,2021-03-28T00:00:00,28.0
6210,2021-04-04T00:00:00,28.0
6210,2021-04-11T00:00:00,28.0
6210,2021-04-18T00:00:00,28.0
6210,2021-04-25T00:00:00,28.0
6210,2021-05-02T00:00:00,28.0
6210,2021-05-09T00:00:00,28.0
6210,2021-05-16T00:00:00,28.0
6210,2021-05-23T00:00:00,28.0
6210,2021-05-30T00:00:00,28.0
6210,2021-06-06T00:00:00,28.0
6210,2021-06-13T00:00:00,28.0
6210,2021-06-20T00:00:00,28.0
6210,2021-06-27T00:00:00,28.0
6210,2021-07-04T00:00:00,28.0
6210,2021-07-11T00:00:00,28.0
6210,2021-07-18T00:00:00,28.0
6210,2021-07-25T00:00:00,28.0
6210,2021-08-01T00:00:00,28.0
6210,2021-08-08T00:00:00,28.0
6210,2021-08-15T00:00:00,28.0
6210,2021-08-22T00:00:00,28.0
6210,2021-08-29T00:00:00,28.0
6210,2021-09-05T00:00:00,28.0
6210,2021-09-12T00:00:00,28.0
6210,2021-09-19T00:00:00,28.0
6210,2021-09-26T00:00:00,28.0
6210,2021-10-03T00:00:00,28.0
6210,2021-10-10T00:00:00,28.0
6210,2021-10-17T00:00:00,28.0
6210,2021-10-24T00:00:00,28.0
6210,2021-10-31T00:00:00,28.0
6210,2021-11-07T00:00:00,28.0
6210,2021-11-14T00:00:00,28.0
6210,2021-11-21T00:00:00,28.0
6210,2021-11-28T00:00:00,28.0
6210,2021-12-05T00:00:00,28.0
6210,2021-12-12T00:00:00,28.0
6210,2021-12-19T00:00:00,28.0
6210,2021-12-26T00:00:00,28.0
6210,2022-01-02T00:00:00,28.0
6555,2021-01-03T00:00:00,9.0
6555,2021-01-10T00:00:00,9.0
6555,2021-01-17T00:00:00,9.0
6555,2021-01-24T00:00:00,9.0
6555,2021-01-31T00:00:00,9.0
6555,2021-02-07T00:00:00,9.0
6555,2021-02-14T00:00:00,9.0
6555,2021-02-21T00:00:00,9.0
6555,2021-02-28T00:00:00,9.0
6555,2021-03-07T00:00:00,9.0
6555,2021-03-14T00:00:00,9.0
6555,2021-03-21T00:00:00,9.0
6555,2021-03-28T00:00:00,9.0
6555,2021-04-04T00:00:00,9.0
6555,2021-04-11T00:00:00,9.0
6555,2021-04-18T00:00:00,9.0
6555,2021-04-25T00:00:00,9.0
6555,2021-05-02T00:00:00,9.0
6555,2021-05-09T00:00:00,9.0
6555,2021-05-16T00:00:00,9.0
6555,2021-05-23T00:00:00,9.0
6555,2021-05-30T00:00:00,9.0
6555,2021-06-06T00:00:00,9.0
6555,2021-06-13T00:00:00,9.0
6555,2021-06-20T00:00:00,9.0
6555,2021-06-27T00:00:00,9.0
6555,2021-07-04T00:00:00,9.0
6555,2021-07-11T00:00:00,9.0
6555,2021-07-18T00:00:00,9.0
6555,2021-07-25T00:00:00,9.0
6555,2021-08-01T00:00:00,9.0
6555,2021-08-08T00:00:00,9.0
6555,2021-08-15T00:00:00,9.0
6555,2021-08-22T00:00:00,9.0
6555,2021-08-29T00:00:00,9.0
6555,2021-09-05T00:00:00,9.0
6555,2021-09-12T00:00:00,9.0
6555,2021-09-19T00:00:00,9.0
6555,2021-09-26T00:00:00,9.0
6555,2021-10-03T00:00:00,9.0
6555,2021-10-10T00:00:00,9.0
6555,2021-10-17T00:00:00,9.0
6555,2021-10-24T00:00:00,9.0
6555,2021-10-31T00:00:00,9.0
6555,2021-11-07T00:00:00,9.0
6555,2021-11-14T00:00:00,9.0
6555,2021-11-21T00:00:00,9.0
6555,2021-11-28T00:00:00,9.0
6555,2021-12-05T00:00:00,9.0
6555,2021-12-12T00:00:00,9.0
6555,2021-12-19T00:00:00,9.0
6555,2021-12-26T00:00:00,9.0
6555,2022-01-02T00:00:00,9.0
6465,2021-01-03T00:00:00,9.2
6465,2021-01-10T00:00:00,9.2
6465,2021-01-17T00:00:00,9.2
6465,2021-01-24T00:00:00,9.2
6465,2021-01-31T00:00:00,9.2
6465,2021-02-07T00:00:00,9.2
6465,2021-02-14T00:00:00,9.2
6465,2021-02-21T00:00:00,9.2
6465,2021-02-28T00:00:00,9.2
6465,2021-03-07T00:00:00,9.2
6465,2021-03-14T00:00:00,9.2
6465,2021-03-21T00:00:00,9.2
6465,2021-03-28T00:00:00,9.2
6465,2021-04-04T00:00:00,9.2
6465,2021-04-11T00:00:00,9.2
6465,2021-04-18T00:00:00,9.2
6465,2021-04-25T00:00:00,9.2
6465,2021-05-02T00:00:00,9.2
6465,2021-05-09T00:00:00,9.2
6465,2021-05-16T00:00:00,9.2
6465,2021-05-23T00:00:00,9.2
6465,2021-05-30T00:00:00,9.2
6465,2021-06-06T00:00:00,9.2
6465,2021-06-13T00:00:00,9.2
6465,2021-06-20T00:00:00,9.2
6465,2021-06-27T00:00:00,9.2
6465,2021-07-04T00:00:00,9.2
6465,2021-07-11T00:00:00,9.2
6465,2021-07-18T00:00:00,9.2
6465,2021-07-25T00:00:00,9.2
6465,2021-08-01T00:00:00,9.2
6465,2021-08-08T00:00:00,9.2
6465,2021-08-15T00:00:00,9.2
6465,2021-08-22T00:00:00,9.2
6465,2021-08-29T00:00:00,9.2
6465,2021-09-05T00:00:00,9.2
6465,2021-09-12T00:00:00,9.2
6465,2021-09-19T00:00:00,9.2
6465,2021-09-26T00:00:00,9.2
6465,2021-10-03T00:00:00,9.2
6465,2021-10-10T00:00:00,9.2
6465,2021-10-17T00:00:00,9.2
6465,2021-10-24T00:00:00,9.2
6465,2021-10-31T00:00:00,9.2
6465,2021-11-07T00:00:00,9.2
6465,2021-11-14T00:00:00,9.2
6465,2021-11-21T00:00:00,9.2
6465,2021-11-28T00:00:00,9.2
6465,2021-12-05T00:00:00,9.2
6465,2021-12-12T00:00:00,9.2
6465,2021-12-19T00:00:00,9.2
6465,2021-12-26T00:00:00,9.2
6465,2022-01-02T00:00:00,9.2
6724,2021-01-03T00:00:00,1.4
6724,2021-01-10T00:00:00,1.4
6724,2021-01-17T00:00:00,1.4
6724,2021-01-24T00:00:00,1.4
6724,2021-01-31T00:00:00,1.4
6724,2021-02-07T00:00:00,1.4
6724,2021-02-14T00:00:00,1.4
6724,2021-02-21T00:00:00,1.4
6724,2021-02-28T00:00:00,1.4
6724,2021-03-07T00:00:00,1.4
6724,2021-03-14T00:00:00,1.4
6724,2021-03-21T00:00:00,1.4
6724,2021-03-28T00:00:00,1.4
6724,2021-04-04T00:00:00,1.4
6724,2021-04-11T00:00:00,1.4
6724,2021-04-18T00:00:00,1.4
6724,2021-04-25T00:00:00,1.4
6724,2021-05-02T00:00:00,1.4
6724,2021-05-09T00:00:00,1.4
6724,2021-05-16T00:00:00,1.4
6724,2021-05-23T00:00:00,1.4
6724,2021-05-30T00:00:00,1.4
6724,2021-06-06T00:00:00,1.4
6724,2021-06-13T00:00:00,1.4
6724,2021-06-20T00:00:00,1.4
6724,2021-06-27T00:00:00,1.4
6724,2021-07-04T00:00:00,1.4
6724,2021-07-11T00:00:00,1.4
6724,2021-07-18T00:00:00,1.4
6724,2021-07-25T00:00:00,1.4
6724,2021-08-01T00:00:00,1.4
6724,2021-08-08T00:00:00,1.4
6724,2021-08-15T00:00:00,1.4
6724,2021-08-22T00:00:00,1.4
6724,2021-08-29T00:00:00,1.4
6724,2021-09-05T00:00:00,1.4
6724,2021-09-12T00:00:00,1.4
6724,2021-09-19T00:00:00,1.4
6724,2021-09-26T00:00:00,1.4
6724,2021-10-03T00:00:00,1.4
6724,2021-10-10T00:00:00,1.4
6724,2021-10-17T00:00:00,1.4
6724,2021-10-24T00:00:00,1.4
6724,2021-10-31T00:00:00,1.4
6724,2021-11-07T00:00:00,1.4
6724,2021-11-14T00:00:00,1.4
6724,2021-11-21T00:00:00,1.4
6724,2021-11-28T00:00:00,1.4
6724,2021-12-05T00:00:00,1.4
6724,2021-12-12T00:00:00,1.4
6724,2021-12-19T00:00:00,1.4
6724,2021-12-26T00:00:00,1.4
6724,2022-01-02T00:00:00,1.4
6431,2021-01-03T00:00:00,38.0
6431,2021-01-10T00:00:00,38.0
6431,2021-01-17T00:00:00,38.0
6431,2021-01-24T00:00:00,38.0
6431,2021-01-31T00:00:00,38.0
6431,2021-02-07T00:00:00,38.0
6431,2021-02-14T00:00:00,38.0
6431,2021-02-21T00:00:00,38.0
6431,2021-02-28T00:00:00,38.0
6431,2021-03-07T00:00:00,38.0
6431,2021-03-14T00:00:00,38.0
6431,2021-03-21T00:00:00,38.0
6431,2021-03-28T00:00:00,38.0
6431,2021-04-04T00:00:00,38.0
6431,2021-04-11T00:00:00,38.0
6431,2021-04-18T00:00:00,38.0
6431,2021-04-25T00:00:00,38.0
6431,2021-05-02T00:00:00,38.0
6431,2021-05-09T00:00:00,38.0
6431,2021-05-16T00:00:00,38.0
6431,2021-05-23T00:00:00,38.0
6431,2021-05-30T00:00:00,38.0
6431,2021-06-06T00:00:00,38.0
6431,2021-06-13T00:00:00,38.0
6431,2021-06-20T00:00:00,38.0
6431,2021-06-27T00:00:00,38.0
6431,2021-07-04T00:00:00,38.0
6431,2021-07-11T00:00:00,38.0
6431,2021-07-18T00:00:00,38.0
6431,2021-07-25T00:00:00,38.0
6431,2021-08-01T00:00:00,38.0
6431,2021-08-08T00:00:00,38.0
6431,2021-08-15T00:00:00,38.0
6431,2021-08-22T00:00:00,38.0
6431,2021-08-29T00:00:00,38.0
6431,2021-09-05T00:00:00,38.0
6431,2021-09-12T00:00:00,38.0
6431,2021-09-19T00:00:00,38.0
6431,2021-09-26T00:00:00,38.0
